geometry/type,geometry/coordinates/0,geometry/coordinates/1,type,properties/state,properties/code,properties/name,properties/zone,properties/address,geometry
Point,80.58380799999999,16.124988000000002,Feature,,MDKU,MODUKURU,,,
Point,80.58648699999999,16.157497,Feature,,TSR,TSUNDURU,,,
Point,81.606702,16.831606,Feature,,NBM,NAVABPALEM,,,
Point,87.038724,21.666901,Feature,,NMBR,N MAYURBHANJ ROAD,,,
Point,87.0637831,21.7029241,Feature,,BTS,BASTA,,,
Point,74.014286,22.314788,Feature,Gujarat,CTD,Chhota Udepur,WR,"Vadodara, Gujarat",
Point,95.61698200000001,27.383483,Feature,Assam,DBY,Digboi,NFR,"Tinsukia, Assam",
Point,77.1556666229,19.430619765,Feature,Maharashtra,CWI,CHONDI,SCR,"Parbhani, Maharashtra",
Point,77.6629705685,13.010940720799999,Feature,Karnataka,CSDR,CHANNASANDRA,SWR,"Bengaluru, Karnataka",
Point,76.641926,10.802091,Feature,,PGT,PALAKKAD,,,
Point,75.33241,27.112061,Feature,Rajasthan,MNHA,Mindha,NWR,"Minda to Mandha Bhimsingh Rd, Rajasthan",
Point,72.748038,23.168331000000002,Feature,Gujarat,DBO,DABHODA,WR,"Dabhoda, Gujarat",
Point,74.54288000000001,29.859997,Feature,Rajasthan,DABN,DHABAN,NWR,"Sangaria, Rajasthan",
Point,74.19093000000001,29.542416,Feature,Rajasthan,DBI,DABLI RATHAN,NWR,"Hanumangarh, Rajasthan",
Point,72.367959,23.918067,Feature,Gujarat,SID,SIDDHPUR,WR,"State Highway 41, Gujarat",
Point,85.466475,23.643461000000002,Feature,,ARGD,ARIGADA,ECR,,
Point,81.287323,23.994088,Feature,Madhya Pradesh,CTJ,CHHATAINI,WCR,"Awasthi Sadan Rd, Madhya Pradesh",
Point,80.48673398129999,23.7758696073,Feature,Madhya Pradesh,KTKD,KATANGI KHURD,WCR,"State Highway 10, Madhya Pradesh",
Point,75.94413499999999,22.450677,Feature,Madhya Pradesh,CRL,Choral,WR,"SH 27, Madhya Pradesh",
Point,91.860783,23.930507,Feature,Tripura,ABSA,Ambassa,NFR,"Ambassa, Tripura",
Point,73.19955399999999,23.289155,Feature,,NVP,Navalpura,,,
Point,76.720809,21.361353,Feature,Madhya Pradesh,DBKA,Dabka,SCR,"Amlakhurd, Madhya Pradesh",
Point,88.80796000000001,22.656633999999997,Feature,West Bengal,CQR,Champapukur,ER,"Kholapota, West Bengal",
Point,77.166876,28.714564,Feature,,NDAZ,NAYA AZADPUR,,,
Point,77.16670699999999,28.714205,Feature,,ANDI,ADARSH NAGAR DELHI,,,
Point,74.966203,28.288281,Feature,Rajasthan,CUR,Churu,NWR,"Churu, Rajasthan",
Point,77.1377425,28.746799999999997,Feature,,BHD,BADLI,,,
Point,77.115838,28.769717999999997,Feature,,KHKN,KHERA KALAN,,,
Point,77.102334,28.801187,Feature,,HUK,HOLAMBI KALAN,,,
Point,77.085727,28.846886,Feature,,NUR,NARELA,,,
Point,78.953212,22.058201,Feature,Madhya Pradesh,CWA,Chhindwara Junction,SECR,"Chhindwara, Madhya Pradesh",
Point,77.05914800000001,28.904132,Feature,,RDDE,RATHDHANA,,,
Point,76.64532,8.932478000000001,Feature,Kerala,CTPE,Chandanattop Halt,SR,"Kilikkollur, Kerala",
Point,77.039135,28.945425,Feature,,HNN,HARANA KALAN,,,
Point,77.017343,28.989423000000002,Feature,,SNP,SONIPAT,,,
Point,77.012589,29.063432000000002,Feature,,SLKN,SANDAL KALAN,,,
Point,77.012109,29.090744,Feature,,RUG,RAJLU GARHI,,,
Point,77.01074999999999,29.130776,Feature,,GNU,GANAUR,,,
Point,77.0082364,29.1852092,Feature,,BDMJ,BHODWAL MAJRI,,,
Point,77.003034,29.240172,Feature,,SMK,SAMALKHA,,,
Point,76.980194,29.318564,Feature,,DWNA,DIWANA,,,
Point,76.966178,29.449652,Feature,,BBDE,BABARPUR,,,
Point,76.968758,29.494782,Feature,,KFU,KOHAND,,,
Point,76.96575000000001,29.541636,Feature,,GRA,GHARAUNDA,,,
Point,76.965812,29.613391,Feature,,BZJT,BAZIDA JATAN,,,
Point,76.969821,29.694566000000002,Feature,,KUN,KARNAL,,,
Point,76.95536200000001,29.751544,Feature,,BZK,BHAINI KHURD,,,
Point,76.93858,29.797906,Feature,,TRR,TARAORI,,,
Point,76.925491,29.831492,Feature,,NLKR,NILOKHERI,,,
Point,76.852795,29.969440000000002,Feature,,KKDE,KURUKSHETRA JN,,,
Point,77.124352,8.378802,Feature,Kerala,DAVM,DHANUVACHAPURAM,SR,"Dhanuvachapuram, Kerala",
Point,82.590027,18.922722,Feature,Orissa,CTS,CHATTRIPUT,ECoR,"Jeypore, Orissa",
Point,75.56132,31.346977000000003,Feature,Punjab,DAVJ,D.A.V.C.H. JALANDHAR,NR,"Jalandhar, Punjab",
Point,77.14358825779999,28.628342466499998,Feature,Delhi NCT,DLPI,INDRAPURI,NR,"Delhi Cantonment, Delhi NCT",
Point,79.92761300000001,23.110295,Feature,Madhya Pradesh,GRG,Guwarighat,SECR,"Gwarighat, Madhya Pradesh",
Point,77.186969,28.582121,Feature,Delhi NCT,DSJ,DELHI SAFDARJUNG,NR,"Netaji Nagar, Delhi NCT",
Point,76.803295,29.253606,Feature,Haryana,DHRN,DHURANA,NR,"Panipat, Haryana",
Point,72.902042,25.934458,Feature,Rajasthan,DUK,DUDIA,NWR,"Dundara, Rajasthan",
Point,76.70013,15.227107,Feature,Karnataka,DAJ,DUROJI,SWR,"Bellary, Karnataka",
Point,86.01624276369999,25.4012639369,Feature,,BTPH,CHAKIA THERMAL HALT,,,
Point,82.875333703,22.0159803866,Feature,,JDDA,JATHA,,,
Point,83.050747,21.999876,Feature,,JDI,JHARRADIH,,,
Point,78.761747,10.037610999999998,Feature,Tamil Nadu,DKO,Devakottai Road,SR,"NH 210, Tamil Nadu",
Point,78.303084,28.19378,Feature,Uttar Pradesh,DIB,DIBAI,NR,"Dibai, Uttar Pradesh",
Point,80.3239098425,26.4531901925,Feature,,CNJO,JUHI OUTER CABIN,,,
Point,74.58561499999999,25.578333999999998,Feature,Rajasthan,LMA,LAMBIYA,NWR,"National Highway 79, Rajasthan",
,,,Feature,,DBLG,DBLG,,,
Point,73.855552,25.610206,Feature,Rajasthan,DOHM,Devgarh Madriya,NWR,"Devgarh, Rajasthan",
,,,Feature,,NHLG,NHLG,,,
Point,78.53134999999999,17.456247,Feature,Andhra Pradesh,DYE,DAYANAND NAGAR,SCR,"Secunderabad, Andhra Pradesh",
Point,78.470315,17.674226,Feature,Andhra Pradesh,DBV,DABILPUR,SCR,"Rangareddy, Andhra Pradesh",
,,,Feature,,JGLP,JGLP,,,
Point,76.930886,28.700863000000002,Feature,Haryana,BGZ,BAHADURGARH,NR,"Bahadurgarh, Haryana",
,,,Feature,,PNSR,PNSR,,,
Point,71.509053,21.688346,Feature,Gujarat,DME,DAMNAGAR,WR,"Damnagar, Gujarat",
Point,88.613551,23.242037,Feature,West Bengal,AG,Aranghata,ER,"Haranath Para Ln, West Bengal",
Point,81.64411,16.709921,Feature,Andhra Pradesh,RLG,RELANGI,SCR,"Relangi, Andhra Pradesh",
Point,81.44306300000001,21.209789,Feature,,CCAB,BMY C CABIN,,,
Point,76.736112,19.106268,Feature,Maharashtra,DNDI,DHONDI,SCR,"State Highway 148, Maharashtra",
Point,80.557243,16.067904,Feature,,NDO,NIDUBROLU,,,
Point,74.02541699999999,30.408641,Feature,Punjab,FKA,Fazilka,NR,"Fazilka, Punjab",
Point,81.526314,16.809960999999998,Feature,,TDD,TADEPALLIGUDEM,,,
Point,81.581431,16.820864999999998,Feature,,PTPU,PRATTIAPADU,,,
Point,78.822411,21.621177,Feature,Madhya Pradesh,BDHT,Bardi Halt,SECR,"State Highway 19, Madhya Pradesh",
Point,77.652122,13.183156,Feature,Karnataka,DJL,Dodajala Lake,SWR,"Hosur Road., Karnataka",
Point,92.45086500000001,26.453101,Feature,Assam,DIU,Dhing,NFR,"National Highway 37, Assam",
Point,72.096828,24.631708,Feature,Gujarat,DGQ,Dugdol,NWR,"Dhanera, Gujarat",
Point,75.047442,30.834858,Feature,Punjab,DAU,Dagru,NR,"Dagru, Punjab",
Point,85.24335073670001,25.737421135399998,Feature,,GWH,GHOSHAWAR,,,
Point,85.2155,25.702909000000002,Feature,,HJP,HAJIPUR JN,,,
,,,Feature,,ENBG,ENBG,,,
Point,76.26070700000001,10.420507,Feature,,PUK,PUDUKAD,,,
Point,76.275994,10.392415000000002,Feature,,NYI,NELLAYI,,,
Point,77.448615,11.156494,Feature,,UKL,UTTUKULI,,,
Point,77.341247,11.108906,Feature,,TUP,TIRUPPUR,,,
Point,77.18638,11.087247,Feature,,SNO,SOMANUR,,,
Point,77.11729,11.049634,Feature,,SUU,SULUR ROAD,,,
Point,77.06913399999999,11.017199,Feature,,IGU,IRUGUR,,,
Point,77.03945900000001,11.012921,Feature,,SHI,SINGANALLUR,,,
Point,76.999566,11.033241,Feature,,PLMD,PILAMEDU,,,
Point,76.966298,10.997639,Feature,,CBE,COIMBATORE JN,,,
Point,76.990125,10.965425,Feature,,PTJ,PODANUR JN,,,
Point,76.94295000000001,10.900858,Feature,,MDKI,MADUKARAI,,,
Point,76.280924,10.339456,Feature,,IJK,IRINJALAKUDA,,,
Point,76.3218076,10.3017975,Feature,,CKI,CHALAKUDI,,,
Point,76.3363143628,10.2853993721,Feature,,DINR,DIVINE NAGAR,,,
Point,76.355901,10.260123,Feature,,KRAN,KORATTI ANGADI,,,
Point,76.373077,10.225757,Feature,,KUC,KARUKKUTTY,,,
Point,76.37786,10.183676,Feature,,AFK,ANGAMALI,,,
Point,76.37218899999999,10.133064,Feature,,CWR,CHOVVARA,,,
Point,88.263326,27.038151,Feature,West Bengal,DJ,Darjeeling,NFR,"Darjeeling, West Bengal",
Point,76.356508,10.108163,Feature,,AWY,ALUVA,,,
Point,76.32695600000001,10.061818,Feature,,KLMR,KALAMASSERY,,,
Point,76.298271,10.034338,Feature,,IPL,EDAPPALLY,,,
Point,76.2861,9.991582000000001,Feature,,ERN,ERNAKULAM TOWN,,,
Point,76.89715500000001,10.898788,Feature,,ETMD,ETTIMADAI,,,
Point,76.8376135147,10.8471810329,Feature,,WRA,WALAYAR,,,
Point,76.276917865,30.3379133215,Feature,Punjab,DBN,Dhablan,NR,"Gurudwara Ishar Darbar Rd, Punjab",
Point,81.488923,18.927979999999998,Feature,Chhattisgarh,DBF,Dabpal,?,"Dabpal, Chhattisgarh",
Point,92.481039,26.455873,Feature,Assam,DBZ,Dhing Bazar,NFR,"Mathaouri Rd, Assam",
Point,76.801793,10.837164999999999,Feature,,CLMD,CHULLIMADA,,,
Point,76.693457,10.815731,Feature,,KTKU,KOTTEKAD,,,
Point,73.65658,28.417832,Feature,Rajasthan,DLC,DALMERA,NWR,"Bikaner, Rajasthan",
Point,76.30765699999999,9.933729,Feature,,TNU,TIRUNETTUR,,,
Point,76.3116,9.906723,Feature,,KUMM,KUMBALAM,,,
Point,76.30283299999999,9.8791031,Feature,,AROR,AROOR HALT,,,
Point,76.302391,9.820288000000001,Feature,,EZP,EZHUPPUNNA,,,
Point,76.309979,9.772809,Feature,,TUVR,TURAVUR,,,
Point,76.28985899999999,9.978060000000001,Feature,,ERSC,ERNAKULAM JN. C,,,
Point,82.50739300000001,18.945173,Feature,Orissa,DIR,DHANAPUR ORISSA,ECoR,"National Highway 43, Orissa",
Point,79.476473,28.64478,Feature,Uttar Pradesh,DRN,DEORANIAN,NER,"SH 37, Uttar Pradesh",
Point,86.134476,25.425296,Feature,Bihar,BGS,BEGU SARAI,ECR,"06243-222853, Bihar",
Point,79.96972000000001,23.846381,Feature,,BQQ,BAKHLETA,,,
Point,74.65595449829999,25.9027951891,Feature,Rajasthan,GBP,GULABPURA,NWR,"Gulabpura, Rajasthan",
Point,80.140267,23.904168,Feature,,REI,RITHI,,,
Point,78.7596338837,28.83865785,Feature,,MBWC,MORADABAD WEST,,,
Point,78.73559542849999,28.8719872056,Feature,,HRH,HARTHALA,,,
Point,78.439153,26.480421000000003,Feature,Madhya Pradesh,GOA,GOHAD ROAD,NCR,"Bhind, Madhya Pradesh",
Point,78.13275402709999,19.465517438899997,Feature,Maharashtra,DHNR,DHANORA DECCAN,SCR,"Kinwat, Maharashtra",
Point,81.828816,25.446241,Feature,,ALD,ALLAHABAD JN,,,
Point,78.65391899999999,27.571173,Feature,Uttar Pradesh,ETAH,Etah,NCR,"Etah, Uttar Pradesh",
Point,72.568831,23.02676,Feature,Gujarat,GG,GANDHIGRAM,WR,"Ahmedabad, Gujarat",
Point,75.78867170000001,21.0472812,Feature,,BSL,BHUSAVAL JN,,,
Point,73.077841,19.211345,Feature,,KOPR,KOPAR ROAD,,,
Point,88.087286,23.71822,Feature,West Bengal,GGLE,GANGATIKURI,ER,"State Highway 6, West Bengal",
Point,84.084599,24.953195,Feature,,KWD,KARWANDIA,,,
Point,70.64304,25.743851,Feature,Rajasthan,GDD,Gadra Road,NWR,"Gadara, Rajasthan",
Point,84.019423,24.955926,Feature,,SSM,SASARAM,,,
Point,88.31182199999999,23.277796,Feature,West Bengal,DTAE,DHATRIGRAM,ER,"Dhatrigram, West Bengal",
Point,78.71490899999999,20.776649999999997,Feature,,SLOR,SELOO ROAD,,,
Point,78.883342,20.816446,Feature,,SNI,SINDI,,,
Point,73.19870999999999,23.351916,Feature,Gujarat,DNUA,Dhansura,WR,"State Highway 68, Gujarat",
Point,82.743775,22.019979,Feature,,SGRD,SULGARE,,,
Point,82.813724,22.011725000000002,Feature,,BUA,BARADWAR,,,
Point,82.956526,22.011785000000003,Feature,,SKT,SAKTI,,,
Point,78.05712899000001,10.515627989999999,Feature,Tamil Nadu,EDU,ERIODU,SR,"State Highway 74, Tamil Nadu",
Point,81.648076,27.111885,Feature,,SUJ,SARJU,,,
Point,77.786203,8.830736,Feature,Tamil Nadu,GDN,GANGAIKONDAN,SR,"Thoothukudi, Tamil Nadu",
Point,77.941557,29.814493,Feature,,LDR,LANDAURA,,,
Point,79.13019,28.658317,Feature,,DUN,DUGANPUR,,,
Point,79.371946,28.396895,Feature,,CBJ,CLUTTER BUCK GANJ,,,
Point,79.4108444,28.337154299999998,Feature,,BE,BAREILLY,,,
,,,Feature,,NHGJ,NHGJ,,,
Point,92.798715,25.090538,Feature,Assam,DTC,DITOKCHERRA,NFR,"North Cachar Hills, Assam",
Point,92.581099,24.872902,Feature,Assam,BPG,BADURPUR GHAT,NFR,"National Highway 53, Assam",
Point,76.794583,25.845508,Feature,Rajasthan,GIW,Girdharpur,NCR,"State Highway 6, Rajasthan",
Point,79.47445900000001,28.26396,Feature,,RYS,RASURIYA,,,
Point,85.099366,25.763263,Feature,,NYO,NAYAGAON,,,
Point,85.133951,25.741290999999997,Feature,,PMU,PARMANANDPUR,,,
Point,82.5441789069,27.526839296800002,Feature,Uttar Pradesh,GIR,Gainsari Junction,NER,"Balrampur, Uttar Pradesh",
Point,80.46842480000001,15.9086144,Feature,,BPP,BAPATLA,,,
Point,80.514466,15.970371,Feature,,APL,APPIKATLA,,,
Point,80.54154100000001,16.025343,Feature,,MCVM,MACHAVARAM,,,
Point,81.396533,16.819948,Feature,,CEL,CHEBROL,,,
Point,86.468503,26.282768,Feature,Bihar,GGH,Ghogardiha,ECR,"Ghoghardiha, Bihar",
Point,81.473751,16.828104,Feature,,BPY,BADAMPUDI,,,
Point,87.102374,21.734258,Feature,,ARD,AMARDA ROAD,,,
Point,77.628672,11.25334,Feature,,PY,PERUNDURAI,,,
Point,74.57257200000001,30.189431000000003,Feature,Punjab,FSR,FAQARSAR,NR,"Fakarsar, Punjab",
Point,94.0956546234,26.5616754046,Feature,Assam,CFG,CHAKITING,NFR,"Dhodar Ali, Assam",
Point,77.587299,11.22501,Feature,,IGR,INGUR,,,
Point,77.522231,11.195525,Feature,,VZ,VIJAYAMANGALAM,,,
Point,78.42932499999999,24.998509000000002,Feature,,DLA,DOULTA,,,
Point,78.414552,25.039255,Feature,,TBT,TALBAHAT,,,
Point,78.40284000000001,25.0851,Feature,,MZX,MATATILA,,,
Point,78.394254,25.142923,Feature,,BZY,BASAI,,,
Point,78.451748,25.237832,Feature,,BAB,BABINA,,,
Point,78.478365,25.304157999999997,Feature,,KHJ,KHAJRAHA,,,
Point,78.51774610000001,25.3764678,Feature,,BJI,BIJAULI,,,
Point,78.545787,25.41949,Feature,,JHSA,JHANSI A CABIN,,,
Point,78.55298499999999,25.443585,Feature,,JHS,JHANSI JN,,,
Point,78.509084,25.530800000000003,Feature,,KRQ,KARARI,,,
Point,78.456356,25.641070000000003,Feature,,DAA,DATIA,,,
Point,78.409099,25.730668,Feature,,SOR,SONAGIR,,,
Point,78.381661,25.811253999999998,Feature,,KTRA,KOTRA,,,
Point,78.331015,25.881197,Feature,,DBA,DABRA,,,
Point,78.3042595734,25.9219956094,Feature,,SMTL,SIMARIATAL,,,
Point,78.2761320917,25.955389501299997,Feature,,AEH,ANANT PAITH,,,
Point,80.143212,27.081164,Feature,Uttar Pradesh,FRH,Farhatnagar,NR,"Farhatnagar, Uttar Pradesh",
Point,85.6329945703,23.3498809788,Feature,Jharkhand,GATD,Gautamdhara,SER,"Gautamdhara, Jharkhand",
Point,70.919246,20.906347,Feature,Gujarat,GEG,Gir Gadhara,WR,"Junagadh, Gujarat",
Point,73.81311799999999,25.623979,Feature,Rajasthan,FLD,Phulad,NWR,"State Highway 62, Rajasthan",
Point,81.930509,27.20976,Feature,Uttar Pradesh,GADM,Ganga Dham,NER,"Ganga Dham, Uttar Pradesh",
Point,81.550321,20.714515000000002,Feature,Chhattisgarh,DTR,Dhamtari,SECR,"Dhamtari, Chhattisgarh",
Point,72.378575,23.960815999999998,Feature,Gujarat,DRW,DHAREWADA,WR,"Unjha, Gujarat",
Point,73.279577,25.300189,Feature,Rajasthan,KZQ,KHIMEL,NWR,"Jawai Bandh, Rajasthan",
Point,80.2834127417,23.9150542164,Feature,,HDU,HARDUA,,,
Point,79.533732,29.215097,Feature,Uttarakhand,HDW,HALDWANI,NER,"Haldwani, Uttarakhand",
Point,82.422049,22.029121,Feature,,AKT,AKALTARA,,,
Point,77.298175,17.988470000000003,Feature,Karnataka,HBU,Halbarga,SCR,"Halbarga, Karnataka",
Point,76.755511,18.973377,Feature,Maharashtra,GNH,GANGAKHER,SCR,"State Highway 217, Maharashtra",
Point,82.56458900000001,22.022963999999998,Feature,,NIA,NAILA,,,
Point,83.946305,24.976944,Feature,,KMGE,KUMAHU,,,
Point,83.895453,24.999464999999997,Feature,,SSG,SHIU SAGAR ROAD,,,
Point,82.665149,22.034731,Feature,,CPH,CHAMPA,,,
Point,75.68198989999999,23.2008894,Feature,Madhya Pradesh,GPX,Gautampura Road,WR,"Barnagar, Madhya Pradesh",
Point,73.183592,23.596666,Feature,Gujarat,RGQ,RAIGADH ROAD,NWR,"National Highway 8, Gujarat",
Point,72.36834,22.68118,Feature,Gujarat,GS,GODHANESHWAR,WR,"Bagodara Dholka Link Rd, Gujarat",
Point,77.801799,28.582962,Feature,Uttar Pradesh,GLH,Gulaothi,NR,"Gulaothi, Uttar Pradesh",
Point,88.912953,22.570155,Feature,West Bengal,HNB,Hasanabad,ER,"Taki, West Bengal",
Point,81.324846,16.809911,Feature,,PUA,PULLA,,,
Point,81.36421899999999,16.815341,Feature,,KKRM,KAIKORAM,,,
Point,87.22049100000001,21.79749,Feature,,JER,JALESWAR,,,
Point,80.893347,25.869213,Feature,,FYZ,FAIZULLAPUR,,,
Point,77.72593400000001,11.327682,Feature,,ED,ERODE JN,,,
Point,75.4910470972,28.569053803099997,Feature,Rajasthan,HR,Harpalu,NWR,"Bahal, Rajasthan",
Point,80.977088,25.826999,Feature,,RUB,RASULABAD,,,
Point,81.03942,25.795325,Feature,,SNIE,SATH NARAINI,,,
Point,74.49801,15.754344,Feature,Karnataka,DUR,DESUR,SWR,"Desur, Karnataka",
Point,74.855323,16.571696999999997,Feature,Karnataka,CNC,CHINCHLI,SWR,"Belagavi, Karnataka",
Point,78.656727,28.989821,Feature,,MTB,MATLABPUR,,,
Point,78.621471,29.059768000000002,Feature,,KNT,KANTH,,,
Point,78.613167,29.118385,Feature,,MWE,MEWA NAWADA,,,
Point,78.580977,29.204807000000002,Feature,,SEO,SEOHARA,,,
Point,78.536047,29.249784000000002,Feature,,CAJ,CHAKRAJ MAL,,,
Point,78.501588,29.305446,Feature,,DPR,DHAMPUR,,,
Point,78.47897300000001,29.349034,Feature,,HBW,HABIBWALA,,,
Point,71.38171899999999,21.237962,Feature,Gujarat,GKD,GADHAKDA,WR,"Gadhakada Rd, Gujarat",
Point,78.445574,29.388929,Feature,,PNI,PURAINI,,,
Point,78.424119,29.437919,Feature,,NGG,NAGINA,,,
Point,78.3932854,29.522577000000002,Feature,,BEK,BUNDKI,,,
Point,82.4272883557,25.280144010999997,Feature,Uttar Pradesh,GYN,GYANPUR ROAD,NER,"Bhadohi District, Uttar Pradesh",
Point,78.3756456903,29.57239523,Feature,,MSDR,MURSHADPUR,,,
Point,78.335733,29.603540000000002,Feature,,NBD,NAJIBABAD JN,,,
Point,78.27795372130001,29.5937410175,Feature,,FZL,FAZALPUR,,,
Point,78.152782,29.576786,Feature,,CNK,CHANDOK,,,
Point,78.1124328,29.6274345,Feature,,BLW,BALAWALI,,,
Point,78.0664335504,29.6928321018,Feature,,RSI,RAISI,,,
Point,70.9720505023,23.552978399500002,Feature,Gujarat,AAR,ADESAR,WR,"Dist. Kachchh, Gujarat",
Point,75.812314,14.515431,Feature,Karnataka,HRR,HARIHAR,SWR,"Harihar, Karnataka",
Point,84.1072235,18.66763705,Feature,Andhra Pradesh,GVA,Ganguwada,ECoR,"Ganguwada, Andhra Pradesh",
Point,76.58074500000001,21.629554,Feature,Madhya Pradesh,GUX,Gurhi,SCR,"Khandwa, Madhya Pradesh",
Point,74.297633,29.614904,Feature,Rajasthan,HMH,HANUMANGARH JN,NWR,"Hanumangarh, Rajasthan",
Point,76.20734300000001,10.979489000000001,Feature,Kerala,AAM,Angadippuram,SR,"Angadipuram, Kerala",
Point,75.78576100000001,31.016907,Feature,,PHR,PHILLAUR JN,,,
Point,75.78581100000001,31.016957,Feature,,LDW,LADHOWAL,,,
Point,75.84787299999999,30.912367,Feature,,LDH,LUDHIANA JN,,,
Point,75.87188,30.894741,Feature,,BHOI,DHANDARIKALAN BLOCK HUT,,,
Point,76.8767,21.186952,Feature,Maharashtra,HKR,Kiwar Khed,SCR,"State Highway 194, Maharashtra",
Point,75.90949099999999,30.874477,Feature,,DDL,DHANDARI KALAN,,,
Point,75.9795,30.837436,Feature,,SNL,SANAHWAL,,,
Point,76.04330300000001,30.804137,Feature,,DOA,DORAHA,,,
Point,76.0801522656,30.7847375851,Feature,,JSPN,JASPALON,,,
Point,76.127464975,30.7594625741,Feature,,CHA,CHAWAPALL,,,
Point,76.22513400000001,30.707973,Feature,,KNN,KHANNA,,,
Point,76.2970739075,30.6694834261,Feature,,GVG,GOVINDGARH,,,
Point,76.383194,30.624222,Feature,,SIR,SIRHIND JN,,,
Point,76.44847259640001,30.5828632034,Feature,,SDY,SADHOO GARH,,,
Point,76.515682,30.538386,Feature,,SBJ,SARAI BANJARA,,,
Point,76.5940201901,30.486458949,Feature,,RPJ,RAJPURA JN,,,
Point,76.684143667,30.4290274715,Feature,,SMU,SAMBHU,,,
Point,77.738546,29.896397999999998,Feature,,CDL,CHODIALA,,,
Point,77.803799,29.875114,Feature,,IQB,IQBALPUR,,,
Point,77.87417,29.851671,Feature,,RK,ROORKEE,,,
Point,77.9019227979,29.8434029837,Feature,,DNRA,DHANDHERA,,,
Point,77.979636,29.784745,Feature,,DSNI,DAUSNI,,,
Point,77.203824,12.659673000000002,Feature,Karnataka,CPT,CHANNAPATNA,SWR,"Channapatna, Karnataka",
Point,78.796689,28.826066,Feature,,KGF,KATHGHAR,,,
Point,78.87718699999999,28.820438,Feature,,DLP,DALPATPUR,,,
Point,78.939038,28.800366999999998,Feature,,MPH,MUNDHA PANDE,,,
Point,79.023419,28.778862999999998,Feature,,RMU,RAMPUR,,,
Point,79.05214699999999,28.750033000000002,Feature,,SAR,SHAHZAD NAGAR,,,
Point,79.087745,28.707129000000002,Feature,,DAM,DHAMORA,,,
Point,84.9690033484,25.751433665,Feature,,AABH,AMBIKA BHAWANI HALT,,,
Point,85.003168,25.743938,Feature,,DGA,DIGHWARA,,,
Point,85.03663800000001,25.768739999999998,Feature,,STLR,SITALPUR,,,
Point,84.906874,26.581722,Feature,Bihar,JDR,JIWDHARA,ECR,"Jiwdhara, Bihar",
Point,78.702865,28.939542,Feature,,AWP,AGHWANPUR,,,
Point,72.913948,23.390711,Feature,Gujarat,KIA,KHARI AMRAPUR,WR,"State Highway 237, Gujarat",
Point,75.719362,16.802926,Feature,Karnataka,IMR,IBRAHIMPUR,SWR,"Bijapur, Karnataka",
Point,70.457612,21.530606,Feature,Gujarat,JND,JUNAGADH JN,WR,"Junagadh, Gujarat",
Point,71.6324910046,21.8163569109,Feature,Gujarat,JA,JALIYA,WR,"Ranuja Village Rd, Gujarat",
Point,80.87706899999999,16.479094,Feature,Andhra Pradesh,IDP,INDUPALLI,SCR,"Krishna, Andhra Pradesh",
